"","Year","Month","avg_case_count","avg_case_count_bx","avg_case_count_bk","avg_case_count_mn","avg_case_count_qn","avg_case_count_si","avg_death_count","avg_death_count_bx","avg_death_count_bk","avg_death_count_mn","avg_death_count_qn","avg_death_count_si","avg_hosp_count","avg_hosp_count_bx","avg_hosp_count_bk","avg_hosp_count_mn","avg_hosp_count_qn","avg_hosp_count_si"
"1",2019,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2019,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",2019,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",2020,10,546,82.3548387096774,197.645161290323,83.8709677419355,139.387096774194,42.5161290322581,5.09677419354839,0.709677419354839,2.03225806451613,0.645161290322581,1.32258064516129,0.387096774193548,50.3548387096774,7.67741935483871,21.3548387096774,5.45161290322581,12.8064516129032,3.51612903225806
"6",2020,11,1491.66666666667,255.7,409.133333333333,256.1,393.633333333333,177.066666666667,10.9333333333333,1.76666666666667,3.9,1.33333333333333,2.33333333333333,1.6,107.033333333333,20.1,31.1,14.1666666666667,30.1666666666667,13.0333333333333
"7",2020,12,3153.61290322581,542.516129032258,928.161290322581,438.806451612903,918.258064516129,325.677419354839,32.8709677419355,4.87096774193548,9.51612903225806,4.51612903225806,8.83870967741935,5.12903225806452,249.193548387097,48,76.258064516129,35.2258064516129,70.9032258064516,21.6774193548387
"8",2020,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"9",2020,3,2102.67741935484,408.967741935484,597.322580645161,307.774193548387,644.612903225806,143.903225806452,70.5483870967742,15.0322580645161,21.4516129032258,9.32258064516129,21.1612903225806,3.58064516129032,595.806451612903,122.935483870968,171.903225806452,88.4516129032258,194,24.1935483870968
"10",2020,4,3643.23333333333,896.066666666667,957.966666666667,391.433333333333,1137.36666666667,260.266666666667,423.766666666667,87.5666666666667,128.5,54.1333333333333,134.733333333333,18.8333333333333,921.8,208.766666666667,258.766666666667,129.233333333333,297.966666666667,42.1666666666667
"11",2020,5,916.709677419355,209.516129032258,279.225806451613,122.451612903226,263.967741935484,41.5483870967742,90.9354838709677,18.8387096774194,25.5161290322581,12.6129032258065,29,4.96774193548387,126.870967741935,30.7096774193548,38,17.6451612903226,35.0322580645161,7.48387096774194
"12",2020,6,361.5,74.9333333333333,103.733333333333,57.7666666666667,107.3,17.7666666666667,22.6333333333333,5,5.96666666666667,3.26666666666667,7.2,1.2,51.2,10.5666666666667,18.4,6.96666666666667,13.9,1.93333333333333
"13",2020,7,315.677419354839,65.0645161290323,87.258064516129,61.9354838709677,80.5483870967742,20.8709677419355,7.70967741935484,1.83870967741935,2.19354838709677,1.25806451612903,2.12903225806452,0.290322580645161,37.1935483870968,8.54838709677419,11.6451612903226,5.61290322580645,9.90322580645161,1.80645161290323
"14",2020,8,240.193548387097,52.3870967741936,72.9677419354839,41.3548387096774,59.741935483871,13.741935483871,3.64516129032258,1.12903225806452,0.870967741935484,0.580645161290323,0.935483870967742,0.129032258064516,30.8064516129032,8.09677419354839,9.93548387096774,3.7741935483871,7.93548387096774,1.38709677419355
"15",2020,9,370,51.2,148.433333333333,58.8,86.9,24.5666666666667,3.96666666666667,1.1,1.43333333333333,0.4,0.933333333333333,0.1,30.8666666666667,5.9,12.6666666666667,3.36666666666667,7.9,1.33333333333333
"16",2021,1,4439.64516129032,847.290322580645,1303.77419354839,611,1324.29032258065,352.935483870968,66.9032258064516,10.6129032258065,21.6129032258065,8.87096774193548,20.3548387096774,5.45161290322581,370.774193548387,76.6129032258064,112.612903225806,51.4516129032258,108.41935483871,25.0322580645161
"17",2021,2,3088.53571428571,641.571428571429,923.892857142857,456.178571428571,870.392857142857,196.357142857143,75.1071428571429,15.1785714285714,23.6785714285714,11.1785714285714,21.0357142857143,4.03571428571429,330.178571428571,75.2142857142857,103.678571428571,48.9642857142857,90.7857142857143,14.6071428571429
"18",2021,3,2969.03225806452,509.935483870968,906.516129032258,431.903225806452,884.838709677419,235.741935483871,56.4193548387097,10.9032258064516,17.0967741935484,8.61290322580645,16.0645161290323,3.74193548387097,278.870967741935,55.3225806451613,88.0645161290323,37.4838709677419,83.5806451612903,17.4193548387097
"19",2021,4,1811.16666666667,284.666666666667,595.766666666667,236.6,532.3,161.766666666667,40.7333333333333,6.7,14.4,5.23333333333333,12.1333333333333,2.23333333333333,181.066666666667,33.0666666666667,61.0666666666667,21.5666666666667,55,12
"20",2021,5,437.677419354839,74.0967741935484,142.645161290323,55.2258064516129,125.838709677419,39.8064516129032,18.2258064516129,2.67741935483871,6.29032258064516,2.48387096774194,5.25806451612903,1.51612903225806,56.8387096774194,10.1935483870968,19.258064516129,7.7741935483871,16.9677419354839,3.41935483870968
"21",2021,6,175.4,32.2666666666667,48.9,29.1666666666667,44.8666666666667,20.1666666666667,6.53333333333333,0.833333333333333,2.4,0.9,1.93333333333333,0.466666666666667,25.3,5,8.6,3.06666666666667,6.66666666666667,2.23333333333333
